task_id,country,scenario,window_start,window_end,source_sector,target_sector,n_samples,beta,delta_r2,p_perm,bootstrap_sign_stability,panel_checksum,commit_sha,hostname,runtime_seconds,q_fdr,promoted
14,PT,main,2007,2012,OQ,FZ,813,0.11423453401843559,0.013047749560895716,0.01,0.994,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.56,False
14,PT,main,2007,2012,OQ,GI,834,0.00957594487223945,9.162168215071098e-05,0.793,0.592,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.9574901960784313,False
14,PT,main,2007,2012,OQ,JZ,472,-0.033750604148373387,0.0011390752176901886,0.479,0.736,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.8445405405405406,False
14,PT,main,2007,2012,OQ,LZ,530,0.03382380458386469,0.001134355684492716,0.469,0.712,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.8445405405405406,False
14,PT,main,2007,2012,OQ,MN,834,0.0478566019022674,0.002289830828352102,0.184,0.826,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.7435555555555555,False
14,PT,main,2007,2012,OQ,RU,790,0.042864013873512935,0.0018252820046879004,0.233,0.758,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1728.264,0.7435555555555555,False
15,PT,main,2007,2012,RU,BE,732,0.021264253814697015,0.0004519729396762484,0.601,0.696,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.8856842105263157,False
15,PT,main,2007,2012,RU,FZ,793,-0.04482336063601161,0.0020091331210403407,0.22,0.748,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.7435555555555555,False
15,PT,main,2007,2012,RU,GI,812,0.04450632183429534,0.0019637776587368982,0.239,0.836,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.7435555555555555,False
15,PT,main,2007,2012,RU,JZ,472,0.03325145053583117,0.0011054447084076768,0.532,0.742,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.8445405405405406,False
15,PT,main,2007,2012,RU,LZ,530,-0.03914915729238249,0.0015315069208600152,0.413,0.82,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.8445405405405406,False
15,PT,main,2007,2012,RU,MN,812,-0.00964511671926105,9.299990456612672e-05,0.783,0.614,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.9574901960784313,False
15,PT,main,2007,2012,RU,OQ,812,-0.0019322379623079866,3.712186045334853e-06,0.958,0.542,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2039.012,0.9934814814814814,False
16,PT,main,2008,2013,BE,FZ,1029,0.056496975800493426,0.0031785762052473077,0.097,0.906,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.5901538461538463,False
16,PT,main,2008,2013,BE,GI,1051,-0.04402103883665884,0.0019238092287904296,0.165,0.906,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.616,False
16,PT,main,2008,2013,BE,JZ,613,0.006003041910130791,3.5983164348496466e-05,0.897,0.504,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.9,False
16,PT,main,2008,2013,BE,LZ,694,0.11944770434585522,0.01426715127352507,0.009,0.97,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.42,False
16,PT,main,2008,2013,BE,MN,1051,0.0046599651837330724,2.169040846988768e-05,0.861,0.514,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.9,False
16,PT,main,2008,2013,BE,OQ,1051,-0.033156192281997884,0.001096237548840362,0.3,0.89,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.7000000000000001,False
16,PT,main,2008,2013,BE,RU,1006,-0.05623014181226721,0.0031618262039717626,0.088,0.91,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2185.34,0.5901538461538463,False
17,PT,main,2008,2013,FZ,BE,992,0.03296711549721226,0.0010829186685633596,0.341,0.778,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.7072592592592593,False
17,PT,main,2008,2013,FZ,GI,1100,0.04050531338201535,0.0016406639010073665,0.208,0.842,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.6719999999999999,False
17,PT,main,2008,2013,FZ,JZ,622,-0.007129561134063267,5.069448338901328e-05,0.869,0.604,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.9,False
17,PT,main,2008,2013,FZ,LZ,705,0.025031965888262883,0.0006259048804707623,0.537,0.658,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.7827272727272727,False
17,PT,main,2008,2013,FZ,MN,1100,-0.05673017524147923,0.0032111003518273673,0.07,0.966,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.5901538461538463,False
17,PT,main,2008,2013,FZ,OQ,1100,0.040009609435659815,0.0015976436035640695,0.259,0.794,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.6906666666666668,False
17,PT,main,2008,2013,FZ,RU,1047,-0.04661224204308338,0.0021721980337426894,0.15,0.842,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2115.066,0.6,False
18,PT,main,2008,2013,GI,BE,1001,-0.007975122785954802,6.305615348090043e-05,0.816,0.614,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.8787692307692307,False
18,PT,main,2008,2013,GI,FZ,1083,-0.03435959551246992,0.0011799451631960833,0.289,0.836,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.7000000000000001,False
18,PT,main,2008,2013,GI,JZ,622,0.01040224961288827,0.00010801832784479437,0.808,0.61,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.8787692307692307,False
18,PT,main,2008,2013,GI,LZ,705,-0.018078625494138245,0.00032640830893337913,0.661,0.684,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.812,False
18,PT,main,2008,2013,GI,MN,1112,-0.027720959449290816,0.0007681006679268743,0.335,0.71,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.7072592592592593,False
18,PT,main,2008,2013,GI,OQ,1112,-0.06194318281977683,0.0038369025020686953,0.067,0.97,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.5901538461538463,False
18,PT,main,2008,2013,GI,RU,1054,-0.06676596254368353,0.004439825344743298,0.047,0.944,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,1835.371,0.5901538461538463,False
19,PT,main,2008,2013,JZ,BE,734,0.037520235961741366,0.0014075689990854512,0.297,0.842,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.7000000000000001,False
19,PT,main,2008,2013,JZ,FZ,768,0.01994495738613261,0.000397018332264909,0.597,0.702,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.7827272727272727,False
19,PT,main,2008,2013,JZ,GI,770,0.012435563847898679,0.00015343156791580714,0.725,0.614,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.812,False
19,PT,main,2008,2013,JZ,LZ,614,0.016334996036899363,0.0002668248073365298,0.693,0.636,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.812,False
19,PT,main,2008,2013,JZ,MN,770,0.02660481680684046,0.0007077801126795791,0.469,0.796,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.7827272727272727,False
19,PT,main,2008,2013,JZ,OQ,770,-0.036188833684865834,0.001309552328997321,0.327,0.864,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.7072592592592593,False
19,PT,main,2008,2013,JZ,RU,761,0.013787757156686009,0.0001899392618844864,0.722,0.652,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2054.257,0.812,False
20,PT,main,2008,2013,LZ,BE,786,0.06221956045039978,0.003866203003744184,0.11,0.904,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.5901538461538463,False
20,PT,main,2008,2013,LZ,FZ,832,-0.05742655737079411,0.0032872234414170753,0.134,0.956,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.5901538461538463,False
20,PT,main,2008,2013,LZ,GI,838,-0.02924951489644928,0.0008550561106165366,0.414,0.812,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.7827272727272727,False
20,PT,main,2008,2013,LZ,JZ,578,0.026356987521343023,0.0006946867381788513,0.574,0.688,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.7827272727272727,False
20,PT,main,2008,2013,LZ,MN,838,-0.040627904472265275,0.0016462963178164314,0.24,0.86,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.6719999999999999,False
20,PT,main,2008,2013,LZ,OQ,838,-0.01946535302931962,0.00037782941375952284,0.615,0.736,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.7827272727272727,False
20,PT,main,2008,2013,LZ,RU,823,0.02246490442642446,0.0005046420874246227,0.57,0.692,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode36,2097.316,0.7827272727272727,False
21,PT,main,2008,2013,MN,BE,1001,0.04364732908902563,0.0018964737762638961,0.199,0.872,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.6719999999999999,False
21,PT,main,2008,2013,MN,FZ,1083,-0.023143814093762538,0.0005342176292546519,0.449,0.786,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.7827272727272727,False
21,PT,main,2008,2013,MN,GI,1112,-0.01374266473624141,0.00018877458794053226,0.613,0.67,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.7827272727272727,False
21,PT,main,2008,2013,MN,JZ,622,0.027584154394119098,0.0007590805394023237,0.539,0.746,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.7827272727272727,False
21,PT,main,2008,2013,MN,LZ,705,0.04743970332077925,0.0022497335268029106,0.235,0.87,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.6719999999999999,False
21,PT,main,2008,2013,MN,OQ,1112,-0.045241351361675425,0.0020429367887683236,0.126,0.918,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.5901538461538463,False
21,PT,main,2008,2013,MN,RU,1054,0.06474528530650958,0.004191657820946437,0.06,0.93,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1841.555,0.5901538461538463,False
22,PT,main,2008,2013,OQ,BE,1001,-0.02542203053664327,0.0006447911593387978,0.431,0.716,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.7827272727272727,False
22,PT,main,2008,2013,OQ,FZ,1083,0.011284568251660854,0.00012705885913688597,0.72,0.64,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.812,False
22,PT,main,2008,2013,OQ,GI,1112,-0.07921681134703246,0.006275212600798774,0.015,0.986,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.42,False
22,PT,main,2008,2013,OQ,JZ,622,-0.0726112512886928,0.005271343636042869,0.092,0.936,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.5901538461538463,False
22,PT,main,2008,2013,OQ,LZ,705,0.030625296247036915,0.0009368340196662661,0.447,0.754,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.7827272727272727,False
22,PT,main,2008,2013,OQ,MN,1112,0.045756736761752625,0.002089747815943621,0.137,0.912,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.5901538461538463,False
22,PT,main,2008,2013,OQ,RU,1054,0.012244199258373528,0.0001493910790391073,0.699,0.648,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,1849.247,0.812,False
23,PT,main,2008,2013,RU,BE,985,0.019774614793460654,0.00039102466437956895,0.565,0.658,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.7827272727272727,False
23,PT,main,2008,2013,RU,FZ,1057,-0.030600466843914098,0.0009363640571823373,0.358,0.718,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.716,False
23,PT,main,2008,2013,RU,GI,1082,0.03899636778104529,0.0015164488315280167,0.218,0.734,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.6719999999999999,False
23,PT,main,2008,2013,RU,JZ,621,0.029726462187018354,0.0008836610882202445,0.528,0.736,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.7827272727272727,False
23,PT,main,2008,2013,RU,LZ,704,-0.026136036203401547,0.0006830830448373293,0.505,0.794,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.7827272727272727,False
23,PT,main,2008,2013,RU,MN,1082,-0.01882255777775889,0.00035428000313397767,0.553,0.698,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.7827272727272727,False
23,PT,main,2008,2013,RU,OQ,1082,0.003706062384835118,1.3665894991077288e-05,0.9,0.508,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2181.022,0.9,False
24,PT,main,2009,2014,BE,FZ,1288,0.007640461544313082,5.831555680180234e-05,0.755,0.552,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.8866666666666667,False
24,PT,main,2009,2014,BE,GI,1315,-0.037195373066695736,0.0013250240852671347,0.161,0.94,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.3855384615384615,False
24,PT,main,2009,2014,BE,JZ,762,0.011344749394025966,0.00012866275220868584,0.76,0.594,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.8866666666666667,False
24,PT,main,2009,2014,BE,LZ,873,0.06355766334257175,0.004039478113983974,0.067,0.876,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.37672727272727274,False
24,PT,main,2009,2014,BE,MN,1315,-0.010311813733605263,0.00010632966296175717,0.693,0.694,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.8728695652173913,False
24,PT,main,2009,2014,BE,OQ,1315,-0.010969357426284548,0.00011473180625509727,0.618,0.734,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.8652,False
24,PT,main,2009,2014,BE,RU,1262,-0.03203935324328318,0.0010263532246768126,0.25,0.79,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2428.147,0.5185185185185185,False
25,PT,main,2009,2014,FZ,BE,1247,0.00426438296852627,1.8176340557229942e-05,0.882,0.544,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.9374814814814815,False
25,PT,main,2009,2014,FZ,GI,1371,0.04357896107956211,0.0018731527912956292,0.101,0.908,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.3854117647058824,False
25,PT,main,2009,2014,FZ,JZ,773,-0.02132310063946044,0.00045249873176222977,0.574,0.78,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.8458947368421053,False
25,PT,main,2009,2014,FZ,LZ,884,-0.002549686674238688,6.500884974558474e-06,0.927,0.556,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.9438545454545456,False
25,PT,main,2009,2014,FZ,MN,1371,-0.055811143583120865,0.00310675847914077,0.053,0.988,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.37672727272727274,False
25,PT,main,2009,2014,FZ,OQ,1371,0.03367835865224256,0.001095597325944997,0.178,0.798,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.3855384615384615,False
25,PT,main,2009,2014,FZ,RU,1310,-0.04660332831979391,0.002171051487424802,0.115,0.882,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2337.128,0.3854117647058824,False
26,PT,main,2009,2014,GI,BE,1261,-0.023729763092287193,0.0005367195868714036,0.397,0.808,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.69475,False
26,PT,main,2009,2014,GI,FZ,1354,-0.04037827346054551,0.001602289190775541,0.111,0.916,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.3854117647058824,False
26,PT,main,2009,2014,GI,JZ,773,-0.05745091158173171,0.003287911357241158,0.13,0.948,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.3855384615384615,False
26,PT,main,2009,2014,GI,LZ,885,-0.05529448692077249,0.003053480139416531,0.117,0.966,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.3854117647058824,False
26,PT,main,2009,2014,GI,MN,1390,-0.056738461109509086,0.0032144384109333846,0.058,0.946,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.37672727272727274,False
26,PT,main,2009,2014,GI,OQ,1390,-0.04018125973579596,0.001367463672974245,0.071,0.94,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.37672727272727274,False
26,PT,main,2009,2014,GI,RU,1321,-0.04815126892454202,0.002315516127603945,0.093,0.856,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2016.282,0.3854117647058824,False
27,PT,main,2009,2014,JZ,BE,912,0.03658106584339388,0.0013369191670459246,0.275,0.846,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2161.479,0.55,False
27,PT,main,2009,2014,JZ,FZ,950,0.02165564754272986,0.00046751586598403616,0.486,0.704,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2161.479,0.756,False
27,PT,main,2009,2014,JZ,GI,952,0.004072083867988824,1.647275902560974e-05,0.903,0.558,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2161.479,0.9374814814814815,False
27,PT,main,2009,2014,JZ,LZ,765,0.02537748012166563,0.0006437800741297961,0.485,0.69,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2161.479,0.756,False
27,PT,main,2009,2014,JZ,MN,952,0.047939824512539586,0.0022980891152258875,0.178,0.954,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2161.479,0.3855384615384615,False
27,PT,main,2009,2014,JZ,OQ,952,-0.031138097474889007,0.0009695766448274412,0.3,0.844,19c4675bbf8323e0daab3ca1ca57e287ec7abd791cb9cedfce16c85db5008794,10a7890f5d56f412da68555ce3636d4e50fafe00,hpcnode10,2161.479,0.56,False
